client_id,created_at,enable_ai_esp_matching,follow_up_percentage,id,max_leads_per_day,min_time_btwn_emails,name,parent_campaign_id,schedule_start_time,scheduler_cron_value.days,scheduler_cron_value.endHour,scheduler_cron_value.startHour,scheduler_cron_value.tz,send_as_plain_text,status,stop_lead_settings,track_settings,unsubscribe_text,updated_at,user_id
3864,2025-09-12T16:03:06.770Z,False,100,2468134,200,7,Out of Office,2468129,,"[1, 2, 3, 4, 5]",11:22,06:20,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
3864,2025-09-12T16:03:06.572Z,True,50,2468129,450,17,9/12 ALM | Sequence #23: Hiring Signals for marketing specialists | Apollo.io Hiring Signals | Using Reassigned POI Endy senders + Inhouse200_June20) | NOTRACK | Region: US | Marketing Agencies,,,"[1, 2, 3, 4, 5, 6, 0]",18:53,09:05,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-09-12T14:49:27.682Z,False,40,2467931,715,20,"9/12 | ECA | Seq #40 Performance-Based Offer w/ Case Studies + No-Risk Guarantee ($200K+ | NOTRACK | Shopify Plus| Mixed senders | Voltic+CI+Google inhouse + Aero-order1 Aug28 senders | ( US,CA)",,,"[1, 3, 4, 5, 0, 6, 2]",19:44,09:22,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
13148,2025-09-12T09:46:12.579Z,False,100,2466910,100,10,Out of Office,2466907,,"[1, 2, 3, 4, 5]",18:39,10:49,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
13148,2025-09-12T09:46:12.487Z,False,40,2466907,396,20,9/12 | PRS | Sequence #8: Refreshed variant of Seq #7 – Direct Offer + Credibility Drop-In | Outscraper/Findymail| Mixed | Using winnr_mgt11_july2 senders  | Region (UK) | NOTRACK | ( Digital Marketing Agency ) leads,,,"[2, 1, 3, 4, 5, 6, 0]",19:00,09:15,Europe/London,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T10:36:36.922Z,2368
18459,2025-09-12T09:28:40.255Z,False,40,2466862,100,20,OOO,2466861,,"[1, 2, 3, 4, 5]",19:38,08:09,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
18459,2025-09-12T09:28:40.192Z,False,10,2466861,1300,10,09/12| AMZ|Sequence #25: Review removal angle revised| NO TRACK|Amazon|mix|winnr ,,,"[1, 2, 3, 4, 5]",19:44,10:09,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T11:03:35.903Z,2368
106575,2025-09-12T09:09:24.182Z,False,50,2466825,300,15,09/12 | PEG | Sequence #1: Reduce CPL: Unique Angle Based on Intro Offer | NOTRACK | AP | Healthcare | Language - German,,,"[1, 2, 3, 4, 5]",19:01,09:46,Europe/Berlin,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T10:01:55.878Z,2368
8872,2025-09-12T09:06:59.431Z,False,100,2466720,100,20,Warm FUs,2466717,,"[1, 2, 3, 4, 5]",16:34,09:30,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-12T09:06:59.345Z,False,100,2466718,100,20,OOO,2466717,,"[1, 2, 3, 4, 5]",14:06,09:02,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-12T09:06:59.286Z,False,40,2466717,700,10,09/12 | INT | Sequence #7: Google Local Stars – Direct Offer with Social Proof | Mix | NOTRACK | CI ,,,"[1, 2, 3, 4, 5, 0, 6]",16:58,09:18,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-11T16:44:53.413Z,False,100,2465153,100,20,OOO,2465151,,"[1, 2, 3, 4, 5]",14:32,09:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-11T16:44:53.295Z,False,50,2465151,800,10,09/11 | GS | Sequence #9: Playbook - Plumbing Companies- Local Google Maps Leads | Mix | NOTRACK | AE,,,"[1, 2, 3, 4, 5]",17:07,06:22,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
51000,2025-09-11T10:12:20.536Z,False,100,2463680,500,20,OOO,2463677,,"[1, 2, 3, 4, 5]",16:03,08:52,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
51000,2025-09-11T10:12:20.448Z,False,0,2463677,500,20,09/11| HTD | Sequence 8: AACA + AI SEO + 15-20 clear aligner| Dentists| Outscraper | WI,,,"[1, 2, 3, 4, 5, 6]",16:16,07:08,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
59287,2025-09-11T09:13:56.273Z,False,100,2463456,100,20,OOO,2463454,,"[1, 2, 3, 4, 5]",15:47,10:36,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
59287,2025-09-11T09:13:56.205Z,False,50,2463454,400,20,09/11 | SPLABS | Sequence #1:  B2C Podcast Outreach | NOTRACK | AE,,,"[1, 2, 3, 4, 5]",17:16,09:52,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
82752,2025-09-10T13:47:16.171Z,False,100,2460920,100,20,Warm FUs,2460917,,"[1, 2, 3, 4, 5]",18:04,07:53,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
82752,2025-09-10T13:47:16.078Z,False,50,2460917,600,20,09/10 | #Sequence 4 | TTK - Tour Operators |CI,,,"[1, 2, 3, 4, 5]",16:17,07:33,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
966,2025-09-10T13:32:22.004Z,True,50,2460852,1000,15,09/10 | HYPERKE | Sequence #18: case study video | NOTRACK | SPLIT TEST 3X | SEO | Endy ,,,"[1, 2, 3, 4, 5, 6, 0]",19:39,09:05,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T09:07:04.049Z,2368
31053,2025-09-10T12:51:58.345Z,False,50,2460693,50,20,OOO,2460692,,"[1, 2, 3, 4, 5]",17:23,08:28,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
31053,2025-09-10T12:51:58.276Z,False,50,2460692,100,15,09/10 | DS | PODCAST INVITATION SCRIPTS | NOTRACK | AP | Engineering manufacturing Jobs 100+ | SM,,,"[1, 2, 3, 4, 5]",18:57,09:46,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T07:02:18.524Z,2368
4269,2025-09-09T16:44:56.180Z,False,50,2458171,100,20,Automated Warm FU Seq,2458167,,"[1, 2, 3, 4, 5]",09:55,08:05,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T08:01:27.698Z,2368
4269,2025-09-09T16:44:56.154Z,False,50,2458169,100,20,OOO,2458167,,"[1, 2, 3, 4, 5]",13:23,06:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-09T16:44:56.083Z,False,50,2458167,400,10,09/09 | V8 | Sequence 23: Adult only + heavy spintax copy | Adult | SPLIT TEXT 2X | WI,,,"[1, 2, 3, 4, 5, 0, 6]",18:04,08:34,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T12:52:49.737Z,2368
67667,2025-09-09T14:55:22.625Z,False,100,2457766,100,20,OOO,2457764,,"[1, 2, 3, 4, 5]",14:32,09:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-09T14:55:22.613Z,False,100,2457765,100,20,Warm FUs,2457764,,"[1, 2, 3, 4, 5]",17:42,11:26,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-09T14:55:22.529Z,False,50,2457764,650,10,09/09 | GS | Sequence #10: Playbook - Carpet Cleaning Companies- Local Google Maps Leads | Mix | NOTRACK | VO,,,"[1, 2, 3, 4, 5]",17:07,06:22,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-09T05:46:03.788Z,False,100,2456136,100,20,Warm FU-Shortned,2456129,,"[1, 2, 3, 4, 5]",19:31,09:48,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-09T05:46:03.777Z,False,40,2456135,100,20,OOO,2456129,,"[1, 2, 3, 4, 5]",18:41,10:01,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-09T05:46:03.762Z,False,100,2456134,100,20,Warm FU new,2456129,,"[1, 2, 3, 4, 5]",17:47,08:07,Europe/London,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-13T23:00:21.111Z,2368
107636,2025-09-09T05:46:03.648Z,False,40,2456129,500,10,09/09 | JAX|SET 3: MOVING COMPANY INDUSTRY | NO TRACK| sm,,,"[1, 2, 3, 4, 5]",21:19,09:27,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T07:58:02.991Z,2368
8872,2025-09-09T05:44:29.400Z,False,100,2456126,100,20,Warm FUs,2456123,,"[1, 2, 3, 4, 5]",16:34,09:30,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-09T05:44:29.375Z,False,100,2456124,100,20,OOO,2456123,,"[1, 2, 3, 4, 5]",14:06,09:02,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-09T05:44:29.336Z,False,40,2456123,850,10,09/09 | INT | Sequence #7: Google Local Stars – Direct Offer with Social Proof | Mix | NOTRACK | AE,,,"[1, 2, 3, 4, 5, 0, 6]",16:58,09:18,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-09T05:43:08.630Z,False,100,2456122,100,20,Warm FUs,2456119,,"[1, 2, 3, 4, 5]",16:34,09:30,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-09T05:43:08.613Z,False,100,2456121,100,20,OOO,2456119,,"[1, 2, 3, 4, 5]",14:06,09:02,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-09T05:43:08.536Z,False,40,2456119,200,10,09/09 | INT | Sequence #7: Google Local Stars – Direct Offer with Social Proof | Mix | NOTRACK | CI,,,"[1, 2, 3, 4, 5, 0, 6]",16:58,09:18,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
18459,2025-09-09T05:13:57.139Z,False,40,2456071,100,20,OOO,2456066,,"[1, 2, 3, 4, 5]",19:38,08:09,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
18459,2025-09-09T05:13:57.042Z,False,10,2456066,1300,10,09/09| AMZ|Sequence #23: Review removal angle combined with regular audit pitch| NO TRACK|Amazon|mix|winnr,,,"[1, 2, 3, 4, 5]",19:44,10:09,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
18459,2025-09-09T05:09:47.930Z,False,40,2456060,100,20,OOO,2456056,,"[1, 2, 3, 4, 5]",19:38,08:09,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
18459,2025-09-09T05:09:47.750Z,False,20,2456056,1300,10,09/09| AMZ|Sequence #23: Review removal angle combined with regular audit pitch| NO TRACK|Amazon|mix|google ,,,"[1, 2, 3, 4, 5]",19:00,09:55,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
51010,2025-09-09T04:46:50.219Z,False,40,2456018,100,20,OOO,2456015,,"[1, 2, 3, 4, 5]",18:21,09:52,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
31053,2025-09-08T16:05:02.178Z,False,50,2454567,50,20,OOO,2454566,,"[1, 2, 3, 4, 5]",17:23,08:28,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
31053,2025-09-08T16:05:02.112Z,False,50,2454566,300,15,09/08 | DS | PODCAST INVITATION SCRIPTS | NOTRACK | AP | Engineering manufacturing Jobs 100+ | WI ,,,"[1, 2, 3, 4, 5]",18:57,09:46,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T07:02:18.347Z,2368
4269,2025-09-08T15:13:39.116Z,False,50,2454416,100,20,Automated Warm FU Seq,2454411,,"[1, 2, 3, 4, 5]",08:16,07:16,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-08T15:13:39.102Z,False,50,2454415,100,20,OOO,2454411,,"[1, 2, 3, 4, 5]",12:21,08:34,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-08T15:13:38.982Z,False,50,2454411,600,10,09/08 | V8 | Sequence 26 Refresh cannabis only + heavy spintax copy | Smoking/Cannabis | Voltic & CI ,,,"[1, 2, 3, 4, 5, 0, 6]",19:39,09:48,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
831,2025-09-08T14:39:10.387Z,False,50,2454272,75,15,09/08 | SEM | Sequence # 27: Phone Touchpoint + Free Audit Hook | Outscraper | NOTRACK | Aerosend,,,"[1, 2, 3, 4, 6, 5, 0]",16:35,08:59,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:00:23.762Z,2368
966,2025-09-08T14:36:31.137Z,True,50,2454261,75,15,09/18 | HYPERKE | Sequence #18: case study video | NOTRACK | SPLIT TEST 3X | SEO | Aerosend,,,"[1, 2, 3, 4, 5, 6, 0]",19:17,09:12,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T08:02:26.750Z,2368
966,2025-09-08T14:00:45.867Z,False,50,2454139,100,20,Warm FU Sequence #5: for agencies w added social proof,2454135,,"[1, 2, 3, 4, 5]",15:07,07:57,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T12:02:13.257Z,2368
966,2025-09-08T14:00:45.732Z,False,50,2454135,800,15,09/08 | HYPERKE | REFRESHED - Sequence #18: case study video | NOTRACK | SPLIT TEST 3X | SEO | winnr_mgt11_july2,,,"[1, 2, 3, 4, 5, 6, 0]",18:20,09:13,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T09:06:51.838Z,2368
82752,2025-09-08T13:06:19.074Z,False,100,2453965,100,20,Warm FUs,2453961,,"[1, 2, 3, 4, 5]",18:31,08:12,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
82752,2025-09-08T13:06:18.917Z,False,50,2453961,750,20, 08/12 | #Sequence 1 | TTK - Hotels and Resorts | Outscraper|10-250 |WI,,,"[1, 2, 3, 4, 5]",16:24,07:56,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
,2025-09-08T12:28:25.291Z,False,0,2453804,500,20,09/08| HTD | Sequence 8: AACA + AI SEO + 15-20 clear aligner| Dentists| Outscraper | Aerosend,,,"[1, 2, 3, 4, 5, 6]",16:16,07:08,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-09-08T11:26:59.653Z,False,100,2453567,100,20,OOO,2453564,,"[1, 2, 3, 4, 5]",17:05,10:22,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-09-08T11:26:59.540Z,False,40,2453564,715,15,"9/8 | ECA | Seq #40 Performance-Based Offer w/ Case Studies + No-Risk Guarantee ($200K+ | NOTRACK | WooCommerce | Mixed senders | Voltic+CI+Google inhouse + Aero-order1 Aug28 senders | ( US,CA)",,,"[1, 3, 4, 5, 0, 6, 2]",19:44,09:22,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T06:01:45.051Z,2368
35921,2025-09-05T08:56:49.991Z,True,50,2446262,300,20,9/5| PDM |Sequence #1: Personalization with Social Proof |Cabinetry |CI,,,"[1, 2, 3, 4, 5]",18:54,11:14,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-05T07:19:06.221Z,False,100,2446136,100,20,Warm FUs,2446133,,"[1, 2, 3, 4, 5]",16:34,09:30,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-05T07:19:06.212Z,False,100,2446135,100,20,OOO,2446133,,"[1, 2, 3, 4, 5]",14:06,09:02,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
31024,2025-09-05T05:14:57.490Z,False,40,2445849,100,20,OOO,2445843,,"[1, 2, 3, 4, 5]",15:36,06:12,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-09-04T13:26:04.793Z,False,100,2443718,100,20,OOO,2443716,,"[1, 2, 3, 4, 5]",17:05,10:22,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
31053,2025-09-04T11:37:27.940Z,False,50,2443350,50,20,OOO,2443349,,"[1, 2, 3, 4, 5]",17:23,08:28,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-03T17:59:22.099Z,False,50,2441203,100,20,Automated Warm FU Seq,2441200,,"[1, 2, 3, 4, 5]",08:16,07:16,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
54474,2025-09-03T16:06:17.879Z,False,50,2440819,50,20,OOO,2359675,,"[1, 2, 3, 4, 5, 6, 0]",18:00,09:00,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
54474,2025-09-03T16:03:52.473Z,False,50,2440812,50,20,Warm FUs,2359675,,"[1, 2, 3, 4, 5, 0, 6]",18:00,09:00,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
831,2025-09-03T11:44:09.012Z,False,100,2439658,100,7,OOO,2439652,,"[1, 2, 3, 4, 5]",19:05,08:12,Etc/GMT+5,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T05:00:20.870Z,2368
831,2025-09-03T11:44:08.986Z,False,40,2439657,100,9,"Response after ""Yes we offer seo""",2439652,,"[1, 2, 3, 4, 5]",19:24,09:08,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
831,2025-09-03T11:44:08.955Z,False,100,2439655,1000,7,Warm FU Sequence #2 - 04/22 - shortened,2439652,,"[1, 2, 3, 4, 5]",15:03,08:51,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
107636,2025-09-03T08:43:28.219Z,False,40,2439091,100,20,OOO,2439086,,"[1, 2, 3, 4, 5]",18:33,09:59,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-03T08:43:28.209Z,False,100,2439090,100,20,Warm FU-Shortned,2439086,,"[1, 2, 3, 4, 5]",19:31,09:48,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-03T08:43:28.107Z,False,0,2439086,1000,10,09/3 | JAX|SET 4: RV PARKS | NO TRACK| google ,,,"[1, 2, 3, 4, 5]",21:06,09:14,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
18459,2025-09-03T05:08:57.281Z,False,40,2438628,100,20,OOO,2438627,,"[1, 2, 3, 4, 5]",19:38,08:09,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
831,2025-09-02T15:43:58.308Z,False,100,2437015,100,7,OOO,2437010,,"[1, 2, 3, 4, 5]",17:23,07:51,Etc/GMT+5,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T05:00:20.870Z,2368
831,2025-09-02T15:43:58.257Z,False,40,2437013,100,9,"Response after ""Yes we offer seo""",2437010,,"[1, 2, 3, 4, 5]",18:53,07:47,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
831,2025-09-02T15:43:58.233Z,False,100,2437011,1000,7,Warm FU Sequence #2 - 04/22 - shortened,2437010,,"[1, 2, 3, 4, 5]",13:49,07:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
831,2025-09-02T15:43:58.121Z,False,50,2437010,350,15,09/02 | SEM | Sequence # 25: refreshed Trojan horse | SEO Outscraper | Cheap Inboxes,,,"[1, 2, 3, 4, 6, 5, 0]",19:23,08:42,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:02:19.835Z,2368
66017,2025-09-02T14:14:16.055Z,False,100,2436620,100,20,OOO,2436619,,"[1, 2, 3, 4, 5]",18:04,08:52,Etc/GMT+2,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T02:00:20.971Z,2368
66017,2025-09-02T14:14:15.994Z,False,30,2436619,1000,20,09/2 | VS | Sequence White Paper Interview | VS - Mid Level HR Sweden | Swedish | Apollo | CI,,,"[1, 2, 3, 4, 5]",17:31,08:41,Etc/GMT+2,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T02:00:20.971Z,2368
